,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,NSE,,,,,,,,,,,,,,,,,,,,,,
,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Annual Finance Standalone,Finance S / Interim SQ,Finance S / Interim SQ,Finance S / Interim SQ,,,,,,,,,,,,,,,,,,,,,,
,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Rs. Million,Times,Rs. Million,Rs. Million,Rs.,Times,Rs.,,,,,,,,,,,,,,,,,,,,,,
,Mar-11,Mar-12,Apr-12,Apr-12,Apr-12,Apr-12,Apr-12,Apr-12,Apr-12,Apr-12,Apr-12,Apr-12,Apr-12,Apr-13,Apr-13,Apr-13,Apr-13,Apr-13,Apr-13,Apr-13,Apr-13,Apr-13,Apr-13,Apr-13,1-Jul-13,1-Jul-13,1-Jul-14,,,,,,,,,,,,,,,,,,,,,,
Company Name,Total assets,Total assets,Total income,Total expenses,Extra-ordinary income,Extra-ordinary expenses,Total term liabilities,Average total assets,Net sales,Cost of goods sold,Current ratio (times),Net cash flow from operating activities,Income from financial services,Total income,Total expenses,Extra-ordinary income,Extra-ordinary expenses,Total term liabilities,Average total assets,Net sales,Cost of goods sold,Current ratio (times),Net cash flow from operating activities,Income from financial services,Adjusted Opening Price ,P/B ,Adjusted Closing Price ,BM Ratio,Returns,ROA-This Year,ROA-Last Year,Delta_ROA,CFO,NegAccrual,Dliquid,Dlever,Net Sales-This Year,Net Sales-Last Year,Delta_Margin,Delta_Turn,F_ROA,F_DROA,F_CFO,F_Naccrual,F_LIQUID,F_LEVER,F_MARGIN,F_TURN,F_SCORE
A C C Ltd.,122387.3,121652.6,111455.6,99132,0,94.4,5107.3,122019.95,92517.8,44727.8,0.92,14738.9,1919.1,129788.7,118976.6,61.5,0,880.6,121539.85,110215.6,53992.66,0.67,14917.2,2586.7,1225,2.84,1480.6,0.3521126761,0.2086530612,0.08837131307,0.1014647762,-0.0130934631,0.1226213003,0.03424998726,-0.25,-0.03461090996,110215.6,92517.8,-0.006431442355,0.14860822,1,0,1,1,0,1,0,1,5
Adani Enterprises Ltd.,116502.3,142148.9,57664,55588.5,525,520.5,11873.5,129325.6,52714.4,44651.2,1.02,2015.9,4278.8,128330.6,123972.9,62.7,61.7,21538.7,172831.85,118833.7,101416.97,1.21,-438.3,9057.3,207.9,2.24,458.6,0.4464285714,1.205868206,0.03064884779,0.01777647308,0.01287237471,-0.003083386505,-0.0337322343,0.19,0.03281138251,118833.7,52714.4,-0.006396206388,0.279958353,1,1,0,0,1,0,0,1,4
Adani Ports & Special Economic Zone Ltd.,85106.2,131780.4,25221.5,13448.9,9.5,0,46965,108443.3,23061.7,8156.28,0.49,12874.4,2061.4,35642.9,18101.1,0,52.7,78845.5,157173.9,29750.7,9937.32,1.05,13470.9,5732.6,150.9,3.75,244.2,0.2666666667,0.6182902584,0.1335137851,0.1382167222,-0.004702937111,0.1022223335,-0.03129145154,0.56,0.06856152933,29750.7,23061.7,0.01965240196,-0.0233761192,1,0,1,0,1,0,1,0,4
Adani Power Ltd.,259012.2,361185,41942.7,44881.9,28.6,,206848.3,310098.6,38015.1,27790.28,0.64,5407.8,2390.8,69196.8,88717.1,70.1,2416.9,255787.5,370509.45,62115.6,59179.74,0.68,,5659.3,41.45,1.95,63.55,0.5128205128,0.533172497,-0.04754765563,-0.01145814753,-0.0360895081,0,0.04754765563,0.04,0.02332658808,62115.6,38015.1,-0.2217028761,0.04505880203,0,0,0,1,1,0,0,1,3
Aditya Birla Nuvo Ltd.,102486.5,125521.6,90819.3,88327.4,0.9,1038.8,16907.4,114004.05,84204.6,64384.55,0.81,3965.2,1729,104908.7,100820.2,0,30.2,16947.5,131002.1,97199.6,75438.05,0.93,11.7,1951.7,1074,1.91,1398.65,0.5235602094,0.3022811918,0.03281267925,0.03444160938,-0.001628930131,0.00009321104894,-0.0327194682,0.12,-0.01893710241,97199.6,84204.6,-0.011494478,0.003359183225,1,0,1,0,1,1,0,1,5
Allahabad Bank,1512910.5,1829576.1,170636.5,151968.6,1,0.6,90825.5,1662622.1,,13574.82,4.21,124247.9,168425.5,197845.2,185993.1,0.9,0.4,100975.8,1928353.85,,14849.2,3.83,,194606.1,90.1,0.43,141.3,2.325581395,0.5682574917,0.006477784663,0.01233879995,-0.005861015286,0,-0.006477784663,-0.38,-0.002264137811,194606.1,168425.5,0.004294488027,-0.0003828793935,1,0,0,0,0,1,1,0,3
Ambuja Cements Ltd.,103942.2,116317.4,100661.3,87794.4,332,362.2,493.6,110129.8,85280,41263.26,1.36,14830.5,2108.4,114027.3,103065,293.3,88.2,428.1,120295,96683.6,47404.3,1.39,18283.5,2820.5,186,3.03,223.75,0.3300330033,0.2029569892,0.09248143442,0.1240795365,-0.03159810209,0.1571862851,0.06470485069,0.03,-0.0009232325834,96683.6,85280,-0.006447184437,0.02936186923,1,0,1,1,1,1,0,1,6
Andhra Bank,1091092.4,1245782.3,122013,108566.3,10.4,,82405.6,1168437.35,,8638.84,4.79,37255.6,117908.6,139672.5,126781.2,4.8,,111193.4,1354525.15,,9603.22,4.79,36059.7,134800.7,82.5,0.54,100.85,1.851851852,0.2224242424,0.01034410266,0.01231453908,-0.001970436423,0.0289454265,0.01860132384,0,0.01156398618,134800.7,117908.6,0.002027125046,-0.001392571152,1,0,1,1,0,0,1,0,4
Apollo Tyres Ltd.,58032.5,63794.7,89517.2,87570.5,,12.8,13969.7,60882.4,81625.6,70514.4,0.64,5391.2,74.9,95388,92368.5,,13,15630.3,64859.65,85193.6,70617.25,0.71,7672.3,185.2,56.9,1.26,203.3,0.7936507937,2.572934974,0.04753529682,0.0337655624,0.01376973442,0.1202654766,0.07273017978,0.07,0.011532667,85193.6,81625.6,0.03497281142,-0.02720236805,1,1,1,1,1,0,1,0,6
Arvind Ltd.,43274.3,47699,39420.4,35043.8,919.3,0,8762.4,42544.2,35002.3,26888.03,0.74,3843.8,3033,39840.7,38888.4,422.5,0,11057,48870.25,38765.5,28499.76,0.84,4227,264.7,79.25,0.98,235,1.020408163,1.965299685,0.01110715109,0.07989268457,-0.06878553348,0.08861821003,0.07751105893,0.1,0.0202922484,38765.5,35002.3,0.03299534426,-0.02949479047,1,0,1,1,1,0,1,0,5
